"info_id","emp_id","number_consumers","mode","dining_table_id","dining_table_name","expenditure","dishes_count","accounts_payable","use_start_time","check_closed","lock_time","cashier_id","pc_id","order_number","org_id","print_doc_bill_num","lock_table_info","order_status","phone","name"
1029,1269,2,NA,1480,1001,123,3,123,"2016/8/6 21:23:49",NA,"2016/8/6 21:25:11",NA,NA,NA,330,NA,NA,1,18688880467,"’≈·∞“ª"
439,1187,8,NA,1492,1013,878,16,878,"2016/8/6 21:27:13",NA,"2016/8/6 21:45:10",NA,NA,NA,330,NA,NA,1,18688880366,"ÀÔ–¬‰Ï"
1314,1130,8,NA,1490,1011,508,12,508,"2016/8/6 21:32:29",NA,"2016/8/6 21:38:21",NA,NA,NA,330,NA,NA,1,18688880259,"ÀÔø◊◊Œ"
1184,1120,10,NA,1496,1017,716,18,716,"2016/8/6 21:38:19",NA,"2016/8/6 21:42:08",NA,NA,NA,330,NA,NA,1,18688880199,"ÀÔ≥Ω–Ò"
1267,1599,4,NA,1483,1004,269,8,269,"2016/8/6 21:39:21",NA,"2016/8/6 21:49:05",NA,NA,NA,330,NA,NA,1,18688880798,"≤Ò»Ÿ–˘"
1121,1547,4,NA,1484,1005,1156,22,1156,"2016/8/6 21:41:15",NA,"2016/8/6 21:52:27",NA,NA,NA,330,NA,NA,1,18688880746,"Õı’——©"
1193,1548,2,NA,1481,1002,373,13,373,"2016/8/6 21:56:02",NA,"2016/8/6 22:05:45",NA,NA,NA,330,NA,NA,1,18688880747,"Õı≈À≈À"
1227,1549,2,NA,1481,1002,196,9,196,"2016/8/6 21:56:02",NA,"2016/8/6 22:01:05",NA,NA,NA,330,NA,NA,1,18688880748,"Õıø¬√»"
1250,1550,6,NA,1486,1007,149,5,149,"2016/8/6 21:57:38",NA,"2016/8/6 22:06:58",NA,NA,NA,330,NA,NA,1,18688880749,"Õı‹∑»„"
1302,1551,5,NA,1489,1010,706,22,706,"2016/8/6 21:57:43",NA,"2016/8/6 22:01:23",NA,NA,NA,330,NA,NA,1,18688880750,"ÕıΩı≈Ù"
1303,1123,6,NA,1487,1008,124,9,124,"2016/8/6 22:03:42",NA,"2016/8/6 22:12:52",NA,NA,NA,330,NA,NA,1,18688880252,"Õıæ≤Œƒ"
283,1519,3,NA,1420,1021,250,8,250,"2016/8/7 11:04:43",NA,"2016/8/7 11:09:18",NA,NA,NA,328,NA,NA,1,18688880718,"—¶ŸªŸª"
782,1167,2,NA,1480,1001,142,6,142,"2016/8/7 11:10:50",NA,"2016/8/7 11:23:36",NA,NA,NA,330,NA,NA,1,18688880296,"≈Ì◊”ÍÃ"
201,1478,2,NA,1402,1003,119,5,119,"2016/8/7 11:11:42",NA,"2016/8/7 11:19:45",NA,NA,NA,328,NA,NA,1,18688880677,"–¡Ó‰"
871,1562,8,NA,1491,1012,661,18,661,"2016/8/7 11:13:09",NA,"2016/8/7 11:23:32",NA,NA,NA,330,NA,NA,1,18688880761,"Õı ˜≈Û"
428,1349,4,NA,1483,1004,289,8,289,"2016/8/7 11:14:05",NA,"2016/8/7 11:17:21",NA,NA,NA,330,NA,NA,1,18688880548,"›˛‹ø√µ"
394,1213,6,NA,1488,1009,1011,20,1011,"2016/8/7 11:16:12",NA,"2016/8/7 11:22:15",NA,NA,NA,330,NA,NA,1,18688880412,"’‘”¢"
239,1087,2,NA,1401,1002,182,4,182,"2016/8/7 11:30:41",NA,"2016/8/7 11:40:44",NA,NA,NA,328,NA,NA,1,18688880166,"Õı¡¢ˆŒ"
840,1144,6,NA,1489,1010,624,15,624,"2016/8/7 11:32:16",NA,"2016/8/7 11:38:51",NA,NA,NA,330,NA,NA,1,18688880273,"Õı–À"
406,1209,8,NA,1491,1012,196,5,196,"2016/8/7 11:45:23",NA,"2016/8/7 11:07:23",NA,NA,NA,330,NA,NA,1,18688880408,"¿Ó‘Ûº—"
836,1448,8,NA,1490,1011,720,13,720,"2016/8/7 11:47:36",NA,"2016/8/7 12:02:42",NA,NA,NA,330,NA,NA,1,18688880647,"√Á≥…¡÷"
812,1122,8,NA,1494,1015,720,15,720,"2016/8/7 12:08:12",NA,"2016/8/7 12:18:44",NA,NA,NA,330,NA,NA,1,18688880251,"‘¨÷æΩ‹"
844,1205,8,NA,1490,1011,766,16,766,"2016/8/7 12:16:41",NA,"2016/8/7 12:26:32",NA,NA,NA,330,NA,NA,1,18688880404,"’≈∫≠∫Ø"
351,1610,2,NA,1403,1004,176,5,176,"2016/8/7 12:23:54",NA,"2016/8/7 12:41:07",NA,NA,NA,328,NA,NA,1,18688880809,"≤Òπ€ÊÁ"
797,1086,7,NA,1492,1013,732,8,732,"2016/8/7 12:49:28",NA,"2016/8/7 13:02:20",NA,NA,NA,330,NA,NA,1,18688880165,"ÀÔª¿ª∂"
854,1140,2,NA,1481,1002,149,8,149,"2016/8/7 13:24:55",NA,"2016/8/7 13:39:32",NA,NA,NA,330,NA,NA,1,18688880269,"’‘Ã˙ÕÓ"
875,1258,5,NA,1486,1007,716,15,716,"2016/8/7 13:32:37",NA,"2016/8/7 13:36:40",NA,NA,NA,330,NA,NA,1,18688880456,"¿Ó∆Ê∑º"
881,1176,8,NA,1493,1014,730,11,730,"2016/8/7 13:33:14",NA,"2016/8/7 13:47:19",NA,NA,NA,330,NA,NA,1,18688880355,"Œ∫¿÷"
846,1270,8,NA,1490,1011,829,14,829,"2016/8/7 13:35:22",NA,"2016/8/7 13:40:49",NA,NA,NA,330,NA,NA,1,18688880468,"’‘‘¬«Ì"
396,1533,4,NA,1500,1021,184,6,184,"2016/8/7 13:35:23",NA,"2016/8/7 13:44:01",NA,NA,NA,330,NA,NA,1,18688880732,"≤ÃΩı≥œ"
826,1131,4,NA,1484,1005,383,6,383,"2016/8/7 14:02:28",NA,"2016/8/7 14:09:26",NA,NA,NA,330,NA,NA,1,18688880260,"’‘Œƒ¿÷"
739,1185,5,NA,1486,1007,455,14,455,"2016/8/7 17:24:10",NA,"2016/8/7 17:35:16",NA,NA,NA,330,NA,NA,1,18688880364,"∫˙–«‘Û"
906,1572,5,NA,1489,1010,378,9,378,"2016/8/7 17:41:32",NA,"2016/8/7 17:52:32",NA,NA,NA,330,NA,NA,1,18688880771,"∏ﬂÂ´Œı"
1053,1121,10,NA,1498,1019,398,18,398,"2016/8/7 17:42:19",NA,"2016/8/7 17:57:08",NA,NA,NA,330,NA,NA,1,18688880250,"’‘¥´ªØ"
1264,1482,6,NA,1488,1009,500,10,500,"2016/8/7 17:52:20",NA,"2016/8/7 18:04:11",NA,NA,NA,330,NA,NA,1,18688880681,"–¡’‹≥œ"
594,1402,6,NA,1503,1024,427,8,427,"2016/8/7 17:54:42",NA,"2016/8/7 17:59:52",NA,NA,NA,330,NA,NA,1,18688880601,"’¬ºŒ∏£"
1008,1574,4,NA,1483,1004,315,5,315,"2016/8/7 17:55:47",NA,"2016/8/7 18:08:14",NA,NA,NA,330,NA,NA,1,18688880773,"∏ﬂ≥…”Ó"
755,1105,3,NA,1484,1005,220,6,220,"2016/8/7 17:58:56",NA,"2016/8/7 17:20:56",NA,NA,NA,330,NA,NA,1,18688880111,"ª∆’‹"
1203,1313,8,NA,1494,1015,617,16,617,"2016/8/7 18:00:22",NA,"2016/8/7 18:17:47",NA,NA,NA,330,NA,NA,1,18688880512,"∑·“’Á‚"
1323,1208,5,NA,1487,1008,764,15,764,"2016/8/7 18:04:06",NA,"2016/8/7 18:44:06",NA,NA,NA,330,NA,NA,1,18688880407,"ÀÔ“ª∞ÿ"
642,1322,3,NA,1485,1006,565,10,565,"2016/8/7 18:04:57",NA,"2016/8/7 18:19:49",NA,NA,NA,330,NA,NA,1,18688880521,"Œ⁄∆Ì±Ú"
1123,1122,8,NA,1494,1015,480,12,480,"2016/8/7 18:05:11",NA,"2016/8/7 18:12:04",NA,NA,NA,330,NA,NA,1,18688880316,"÷ÏÓ⁄"
568,1245,4,NA,1483,1004,398,11,398,"2016/8/7 18:21:08",NA,"2016/8/7 18:27:46",NA,NA,NA,330,NA,NA,1,18688880443,"¿Ó√˜æ¸"
1201,1234,5,NA,1487,1008,374,12,374,"2016/8/7 18:29:31",NA,"2016/8/7 18:43:33",NA,NA,NA,330,NA,NA,1,18688880432,"¿Ó”Í…º"
1027,1382,6,NA,1488,1009,737,23,737,"2016/8/7 18:35:11",NA,"2016/8/7 18:43:05",NA,NA,NA,330,NA,NA,1,18688880581,"Ò˚∫Ω–¿"
1266,1444,8,NA,1490,1011,625,16,625,"2016/8/7 18:44:02",NA,"2016/8/7 18:51:18",NA,NA,NA,330,NA,NA,1,18688880643,"√Á‘™Â∞"
1049,1123,4,NA,1484,1005,408,11,408,"2016/8/7 18:58:07",NA,"2016/8/7 18:46:07",NA,NA,NA,330,NA,NA,1,18688880117,"÷‹∂´∆Ω"
1003,1600,2,NA,459,1001,255,10,255,"2016/8/7 18:59:59",NA,"2016/8/7 19:13:43",NA,NA,NA,304,NA,NA,1,18688880799,"≤Ò“⁄““"
1129,1168,6,NA,1486,1007,1046,18,1046,"2016/8/7 19:02:42",NA,"2016/8/7 19:46:42",NA,NA,NA,330,NA,NA,1,18688880297,"∫˙‹Á—≈"
454,1473,10,NA,1495,1016,444,13,444,"2016/8/7 19:03:06",NA,"2016/8/7 19:14:07",NA,NA,NA,330,NA,NA,1,18688880672,"–¡—«Õ˛"
474,1172,2,NA,1480,1001,698,11,698,"2016/8/7 19:04:09",NA,"2016/8/7 19:19:40",NA,NA,NA,330,NA,NA,1,18688880351,"–Ï–¿”Ë"
607,1165,6,NA,1489,1010,850,15,850,"2016/8/7 19:13:38",NA,"2016/8/7 19:25:38",NA,NA,NA,330,NA,NA,1,18688880294,"’≈√Œ—˛"
1319,1527,4,NA,1506,1027,610,9,610,"2016/8/7 19:18:44",NA,"2016/8/7 19:31:46",NA,NA,NA,330,NA,NA,1,18688880726,"œƒÊµç˛"
1282,1300,4,NA,1484,1005,602,15,602,"2016/8/7 19:32:27",NA,"2016/8/7 19:47:27",NA,NA,NA,330,NA,NA,1,18688880499,"‘≠ˆ©Íø"
1224,1106,3,NA,1483,1004,347,11,347,"2016/8/7 19:34:53",NA,"2016/8/7 19:39:28",NA,NA,NA,330,NA,NA,1,18688880185,"’≈Ω˙“´"
1263,1420,5,NA,1487,1008,193,7,193,"2016/8/7 19:59:36",NA,"2016/8/7 20:04:22",NA,NA,NA,330,NA,NA,1,18688880619,"“¸ø°È™"
1169,1146,4,NA,1484,1005,278,7,278,"2016/8/7 20:01:25",NA,"2016/8/7 20:15:11",NA,NA,NA,330,NA,NA,1,18688880275,"’‘»ÙÕÆ"
1211,1607,8,NA,1493,1014,682,14,682,"2016/8/7 20:11:25",NA,"2016/8/7 20:24:45",NA,NA,NA,330,NA,NA,1,18688880806,"≤Ò≥…¡¢"
1138,1223,2,NA,1480,1001,265,9,265,"2016/8/7 20:16:02",NA,"2016/8/7 20:22:43",NA,NA,NA,330,NA,NA,1,18688880422,"ÀÔ“¸›Ê"
1162,1447,2,NA,1482,1003,513,14,513,"2016/8/7 20:21:32",NA,"2016/8/7 20:34:57",NA,NA,NA,330,NA,NA,1,18688880646,"√ÁÃŒ"
1293,1132,2,NA,1482,1003,222,5,222,"2016/8/7 20:39:03",NA,"2016/8/7 20:51:09",NA,NA,NA,330,NA,NA,1,18688880120,"¬ΩÃŒ"
1014,1151,6,NA,1486,1007,419,11,419,"2016/8/7 20:39:21",NA,"2016/8/7 20:55:14",NA,NA,NA,330,NA,NA,1,18688880280,"√œË¥"
1109,1280,8,NA,1493,1014,628,24,628,"2016/8/7 20:40:09",NA,"2016/8/7 20:49:50",NA,NA,NA,330,NA,NA,1,18688880478,"¿Óæ√∂¨"
711,1034,6,NA,1486,1007,503,7,503,"2016/8/7 20:42:03",NA,"2016/8/7 20:58:40",NA,NA,NA,330,NA,NA,1,18688880053,"Ã’≥…∑º"
1069,1239,2,NA,1482,1003,128,3,128,"2016/8/7 20:44:42",NA,"2016/8/7 20:26:42",NA,NA,NA,330,NA,NA,1,18688880437,"’‘ŒƒËÂ"
1139,1114,4,NA,1484,1005,705,22,705,"2016/8/7 20:46:52",NA,"2016/8/7 20:58:12",NA,NA,NA,330,NA,NA,1,18688880193,"…€Í≈–¶"
1268,1553,8,NA,1493,1014,405,11,405,"2016/8/7 20:55:40",NA,"2016/8/7 21:12:26",NA,NA,NA,330,NA,NA,1,18688880752,"Õı„Â≥Ω"
1159,1153,4,NA,1484,1005,354,5,354,"2016/8/7 21:15:53",NA,"2016/8/7 21:20:39",NA,NA,NA,330,NA,NA,1,18688880127,"œ∞”–œ´"
909,991,4,NA,1483,1004,471,4,471,"2016/8/7 21:25:18",NA,"2016/8/7 21:30:16",NA,NA,NA,330,NA,NA,1,18688880010,"¬Ûø≠‘Û"
1096,1464,3,NA,1484,1005,440,13,440,"2016/8/7 21:34:59",NA,"2016/8/7 21:28:59",NA,NA,NA,330,NA,NA,1,18688880663,"∑∂–°”¢"
1146,1191,8,NA,1490,1011,1000,27,1000,"2016/8/7 21:35:07",NA,"2016/8/7 21:52:17",NA,NA,NA,330,NA,NA,1,18688880370,"∫˙√ŒÁ˜"
1208,1182,2,NA,1481,1002,430,12,430,"2016/8/7 21:35:49",NA,"2016/8/7 21:44:49",NA,NA,NA,330,NA,NA,1,18688880361,"¬¨œË”Ó"
598,1469,8,NA,1490,1011,529,13,529,"2016/8/7 21:36:05",NA,"2016/8/7 21:48:28",NA,NA,NA,330,NA,NA,1,18688880668,"∑∂–Ò”Ì"
1186,1489,6,NA,1489,1010,704,28,704,"2016/8/7 21:54:04",NA,"2016/8/7 22:02:53",NA,NA,NA,330,NA,NA,1,18688880688,"–Ã–À∞≤"
546,1275,5,NA,1488,1009,832,21,832,"2016/8/7 21:57:31",NA,"2016/8/7 22:06:12",NA,NA,NA,330,NA,NA,1,18688880473,"–Ï“’√˘"
393,1210,4,NA,1484,1005,125,8,125,"2016/8/8 11:04:28",NA,"2016/8/8 11:11:57",NA,NA,NA,330,NA,NA,1,18688880409,"≥¬‚˘"
306,1227,3,NA,1403,1004,218,9,218,"2016/8/8 11:33:59",NA,"2016/8/8 11:47:10",NA,NA,NA,328,NA,NA,1,18688880425,"¿ÓˆŒ‘¬"
430,1465,4,NA,1484,1005,405,13,405,"2016/8/8 12:27:26",NA,"2016/8/8 12:32:11",NA,NA,NA,330,NA,NA,1,18688880665,"∑∂ƒ›"
407,1595,8,NA,1494,1015,747,11,747,"2016/8/8 13:53:45",NA,"2016/8/8 14:09:05",NA,NA,NA,330,NA,NA,1,18688880794,"∏ﬂœ˛Ê√"
312,1251,3,NA,1435,1036,286,7,286,"2016/8/8 13:58:49",NA,"2016/8/8 14:09:03",NA,NA,NA,328,NA,NA,1,18688880449,"’≈—≈∑∆"
481,1195,2,NA,1480,1001,208,8,208,"2016/8/8 18:08:46",NA,"2016/8/8 18:19:39",NA,NA,NA,330,NA,NA,1,18688880374,"’≈œ˛∑º"
469,1111,4,NA,1483,1004,397,9,397,"2016/8/8 18:17:01",NA,"2016/8/8 18:21:06",NA,NA,NA,330,NA,NA,1,18688880190,"≥¬Œ˜"
512,1122,8,NA,1492,1013,368,9,368,"2016/8/8 19:14:37",NA,"2016/8/8 19:28:35",NA,NA,NA,330,NA,NA,1,18688880316,"÷ÏÓ⁄"
571,1170,7,NA,1508,1029,243,5,243,"2016/8/8 19:25:57",NA,"2016/8/8 19:35:38",NA,NA,NA,330,NA,NA,1,18688880299,"’‘◊¬»ª"
540,1127,8,NA,1507,1028,143,6,143,"2016/8/8 19:53:41",NA,"2016/8/8 19:59:47",NA,NA,NA,330,NA,NA,1,18688880256,"¿Ó—«√Œ"
620,1091,2,NA,1482,1003,659,12,659,"2016/8/8 20:03:03",NA,"2016/8/8 20:14:06",NA,NA,NA,330,NA,NA,1,18688880170,"Œ∫÷¬‘∂"
473,1254,5,NA,1488,1009,319,13,319,"2016/8/8 20:04:35",NA,"2016/8/8 20:19:25",NA,NA,NA,330,NA,NA,1,18688880452,"’‘Œ∞√Ò"
628,1602,3,NA,1483,1004,842,20,842,"2016/8/8 20:05:56",NA,"2016/8/8 20:17:49",NA,NA,NA,330,NA,NA,1,18688880801,"≤ÒÿΩ—¥"
663,1320,8,NA,1492,1013,782,20,782,"2016/8/8 20:21:07",NA,"2016/8/8 20:29:44",NA,NA,NA,330,NA,NA,1,18688880519,"∑·’’√Ò"
504,1125,4,NA,1510,1031,699,14,699,"2016/8/8 21:03:30",NA,"2016/8/8 21:17:31",NA,NA,NA,330,NA,NA,1,18688880317,"÷‹◊”–˘"
516,1177,2,NA,1482,1003,138,7,138,"2016/8/8 21:48:59",NA,"2016/8/8 22:04:54",NA,NA,NA,330,NA,NA,1,18688880356,"ÀÔæ≤≤®"
408,1608,8,NA,1491,1012,1148,15,1148,"2016/8/9 11:07:00",NA,"",NA,NA,NA,330,NA,NA,0,18688880807,"≤Ò È«Ÿ"
338,982,2,NA,1403,1004,201,6,201,"2016/8/9 11:18:41",NA,"2016/8/9 11:27:27",NA,NA,NA,328,NA,NA,1,18688880001,"“∂“‡ø≠"
285,1087,2,NA,1402,1003,147,5,147,"2016/8/9 12:20:06",NA,"2016/8/9 12:24:57",NA,NA,NA,328,NA,NA,1,18688880166,"Õı¡¢ˆŒ"
165,1097,10,NA,1439,1040,1147,21,1147,"2016/8/9 12:47:08",NA,"2016/8/9 12:58:44",NA,NA,NA,328,NA,NA,1,18688880176,"”⁄∫ÍŒ∞"
242,991,3,NA,1402,1003,224,11,224,"2016/8/9 13:26:52",NA,"2016/8/9 13:30:02",NA,NA,NA,328,NA,NA,1,18688880010,"¬Ûø≠‘Û"
751,1228,6,NA,1486,1007,407,14,407,"2016/8/9 17:37:47",NA,"2016/8/9 17:49:47",NA,NA,NA,330,NA,NA,1,18688880426,"–Ï”Ó©"
635,1184,6,NA,1489,1010,255,7,255,"2016/8/9 18:00:03",NA,"2016/8/9 18:11:16",NA,NA,NA,330,NA,NA,1,18688880363,"’‘ü@Œı"
534,1132,2,NA,1480,1001,356,10,356,"2016/8/9 18:00:30",NA,"2016/8/9 18:08:06",NA,NA,NA,330,NA,NA,1,18688880261,"Œ∫≤”"
748,1137,6,NA,1486,1007,441,10,441,"2016/8/9 18:40:37",NA,"2016/8/9 18:54:29",NA,NA,NA,330,NA,NA,1,18688880266,"≥¬”ËÕÆ"
478,1099,7,NA,1492,1013,485,15,485,"2016/8/9 20:04:02",NA,"2016/8/9 20:10:02",NA,NA,NA,330,NA,NA,1,18688880178,"ÕıË˜©"
1011,1255,2,NA,1481,1002,577,10,577,"2016/8/9 20:35:29",NA,"2016/8/9 20:52:29",NA,NA,NA,330,NA,NA,1,18688880453,"“¶–ÏÃÏ"
537,1378,8,NA,1507,1028,403,11,403,"2016/8/9 20:41:01",NA,"2016/8/9 20:47:01",NA,NA,NA,330,NA,NA,1,18688880577,"÷Ÿº—∫¿"
656,1502,2,NA,1482,1003,202,6,202,"2016/8/9 20:41:07",NA,"2016/8/9 20:50:45",NA,NA,NA,330,NA,NA,1,18688880701,"≥Ã”Í‘Û"
618,1123,6,NA,1489,1010,877,12,877,"2016/8/9 20:57:50",NA,"2016/8/9 21:15:34",NA,NA,NA,330,NA,NA,1,18688880252,"Õıæ≤Œƒ"
772,1112,2,NA,1481,1002,129,7,129,"2016/8/9 21:16:04",NA,"2016/8/9 21:25:52",NA,NA,NA,330,NA,NA,1,18688880191,"Õı∫∆≥ø"
759,1159,4,NA,1484,1005,392,7,392,"2016/8/9 21:42:18",NA,"2016/8/9 21:46:24",NA,NA,NA,330,NA,NA,1,18688880288,"–Ï‘¬"
416,1117,2,NA,1480,1001,418,12,418,"2016/8/10 11:09:23",NA,"2016/8/10 11:17:23",NA,NA,NA,330,NA,NA,1,18688880196,"÷”Ïœƒ˛"
422,1113,8,NA,1490,1011,304,7,304,"2016/8/10 11:11:25",NA,"2016/8/10 11:29:25",NA,NA,NA,330,NA,NA,1,18688880192,"’‘∫ÍŒƒ"
314,1088,8,NA,1438,1039,694,23,694,"2016/8/10 11:58:52",NA,"2016/8/10 12:03:46",NA,NA,NA,328,NA,NA,1,18688880167,"’‘÷æ∏’"
427,1100,2,NA,1482,1003,582,9,582,"2016/8/10 12:10:18",NA,"2016/8/10 12:18:18",NA,NA,NA,330,NA,NA,1,18688880179,"∞◊‘∆∂"
294,990,3,NA,1421,1022,155,5,155,"2016/8/10 12:57:43",NA,"2016/8/10 13:12:13",NA,NA,NA,328,NA,NA,1,18688880009,"’≈•”Í"
344,1343,2,NA,1402,1003,134,4,134,"2016/8/10 13:14:42",NA,"2016/8/10 13:30:42",NA,NA,NA,328,NA,NA,1,18688880542,"¿‰”Í∑≤"
460,1224,10,NA,1519,1040,627,14,627,"2016/8/10 17:32:38",NA,"2016/8/10 17:39:38",NA,NA,NA,330,NA,NA,1,18688880479,"‘¨ ´∆Â"
595,1214,4,NA,1512,1033,416,7,416,"2016/8/10 17:33:32",NA,"2016/8/10 17:51:32",NA,NA,NA,330,NA,NA,1,18688880413,"…ÚºŒ“«"
678,1183,7,NA,1492,1013,160,7,160,"2016/8/10 17:40:49",NA,"2016/8/10 17:55:49",NA,NA,NA,330,NA,NA,1,18688880362,"’≈µŸ∑∆"
555,1439,2,NA,1482,1003,912,16,912,"2016/8/10 17:48:24",NA,"2016/8/10 18:03:47",NA,NA,NA,330,NA,NA,1,18688880638,"√Á‘∂«Â"
662,1314,10,NA,1499,1020,560,10,560,"2016/8/10 17:55:20",NA,"2016/8/10 18:09:56",NA,NA,NA,330,NA,NA,1,18688880513,"∑·º—ÕÆ"
468,1136,2,NA,1480,1001,839,18,839,"2016/8/10 18:59:23",NA,"2016/8/10 19:05:32",NA,NA,NA,330,NA,NA,1,18688880265,"ÀÔ±¥≥ø"
441,1534,4,NA,1484,1005,265,7,265,"2016/8/10 19:35:20",NA,"2016/8/10 19:57:43",NA,NA,NA,330,NA,NA,1,18688880733,"≤ÃÍª¡ÿ"
764,1466,8,NA,1490,1011,830,13,830,"2016/8/10 19:39:43",NA,"2016/8/10 19:47:43",NA,NA,NA,330,NA,NA,1,18688880664,"∑∂Í◊∏Ÿ"
737,1197,8,NA,1491,1012,708,10,708,"2016/8/10 19:54:12",NA,"2016/8/10 20:02:45",NA,NA,NA,330,NA,NA,1,18688880376,"∫˙√ŒÕ©"
637,1207,6,NA,1489,1010,282,8,282,"2016/8/10 19:55:04",NA,"2016/8/10 20:03:42",NA,NA,NA,330,NA,NA,1,18688880406,"’‘ˆ¶´h"
536,1142,4,NA,1483,1004,684,15,684,"2016/8/10 20:03:09",NA,"2016/8/10 20:15:09",NA,NA,NA,330,NA,NA,1,18688880271,"’≈–ÒΩ≠"
732,1153,5,NA,1487,1008,426,14,426,"2016/8/10 20:14:47",NA,"2016/8/10 20:19:47",NA,NA,NA,330,NA,NA,1,18688880282,"Ω≠“ªÏ "
616,1133,2,NA,1480,1001,160,4,160,"2016/8/10 20:34:59",NA,"2016/8/10 20:49:59",NA,NA,NA,330,NA,NA,1,18688880262,"ÕıÀº◊ø"
716,1112,8,NA,1491,1012,824,16,824,"2016/8/10 20:40:20",NA,"2016/8/10 20:57:20",NA,NA,NA,330,NA,NA,1,18688880191,"Õı∫∆≥ø"
774,1138,3,NA,1500,1021,314,8,314,"2016/8/10 21:50:35",NA,"2016/8/10 22:04:05",NA,NA,NA,330,NA,NA,1,18688880122,"∑Î…ŸªÕ"
366,1159,7,NA,473,1015,317,7,317,"2016/8/11 11:47:00",NA,"",NA,NA,NA,304,NA,NA,0,18688880288,"–Ï‘¬"
412,1169,5,NA,1487,1008,270,9,270,"2016/8/11 11:59:54",NA,"2016/8/11 12:07:18",NA,NA,NA,330,NA,NA,1,18688880298,"ÀÔÓÏ‰™"
346,1520,5,NA,1412,1013,401,10,401,"2016/8/11 12:07:44",NA,"2016/8/11 12:22:44",NA,NA,NA,328,NA,NA,1,18688880719,"—¶∑∆∑∆"
369,1467,8,NA,1490,1011,190,5,190,"2016/8/11 12:54:55",NA,"2016/8/11 12:59:55",NA,NA,NA,330,NA,NA,1,18688880666,"∑∂–°›’"
409,1108,4,NA,1485,1006,690,20,690,"2016/8/11 12:55:39",NA,"2016/8/11 13:09:02",NA,NA,NA,330,NA,NA,1,18688880187,"’‘≤©∫≠"
298,1098,5,NA,1407,1008,341,10,341,"2016/8/11 13:08:58",NA,"2016/8/11 13:20:58",NA,NA,NA,328,NA,NA,1,18688880177,"’‘‘¬∫≠"
390,1507,6,NA,1487,1008,560,13,560,"2016/8/11 13:26:18",NA,"2016/8/11 13:39:18",NA,NA,NA,330,NA,NA,1,18688880706,"Œ∫ÏœœË"
1147,1211,5,NA,1488,1009,448,11,448,"2016/8/11 17:03:49",NA,"2016/8/11 17:21:49",NA,NA,NA,330,NA,NA,1,18688880410,"–Ï∫£—‡"
1115,1603,5,NA,1487,1008,853,26,853,"2016/8/11 17:04:07",NA,"2016/8/11 17:14:07",NA,NA,NA,330,NA,NA,1,18688880802,"≤Ò”‹Œ´"
726,1145,4,NA,1483,1004,364,12,364,"2016/8/11 17:37:41",NA,"2016/8/11 17:42:41",NA,NA,NA,330,NA,NA,1,18688880274,"ÀÔ◊”∫„"
600,1126,4,NA,1483,1004,224,6,224,"2016/8/11 18:03:59",NA,"2016/8/11 18:15:59",NA,NA,NA,330,NA,NA,1,18688880255,"≥¬”Ë∫≠"
587,1095,8,NA,1518,1039,438,8,438,"2016/8/11 18:16:24",NA,"2016/8/11 18:23:24",NA,NA,NA,330,NA,NA,1,18688880174,"’‘”±"
498,1596,8,NA,1507,1028,175,6,175,"2016/8/11 20:00:55",NA,"2016/8/11 20:12:55",NA,NA,NA,330,NA,NA,1,18688880795,"∏ﬂº“√Ø"
680,1259,4,NA,1485,1006,592,17,592,"2016/8/11 20:43:11",NA,"2016/8/11 20:58:11",NA,NA,NA,330,NA,NA,1,18688880457,"∫˙÷æπ„"
591,1178,10,NA,1519,1040,643,8,643,"2016/8/11 21:20:51",NA,"2016/8/11 21:25:51",NA,NA,NA,330,NA,NA,1,18688880357,"’‘±˚æ¸"
1132,1219,7,NA,1492,1013,838,23,838,"2016/8/11 21:41:35",NA,"2016/8/11 21:54:35",NA,NA,NA,330,NA,NA,1,18688880418,"∫˙ππ⁄"
352,1319,3,NA,1403,1004,116,5,116,"2016/8/12 12:19:41",NA,"2016/8/12 12:28:25",NA,NA,NA,328,NA,NA,1,18688880518,"Œ¿œ˛¿ˆ"
405,1155,8,NA,1517,1038,802,16,802,"2016/8/12 12:53:27",NA,"2016/8/12 13:01:28",NA,NA,NA,330,NA,NA,1,18688880284,"ÀÔ—«–À"
421,1225,4,NA,1484,1005,301,9,301,"2016/8/12 13:22:23",NA,"2016/8/12 13:28:33",NA,NA,NA,330,NA,NA,1,18688880423,"’‘Àº◊⁄"
170,1539,4,NA,1404,1005,450,12,450,"2016/8/12 13:33:28",NA,"2016/8/12 13:39:20",NA,NA,NA,328,NA,NA,1,18688880738,"≤Ã∑´Ã‚"
389,1523,4,NA,1485,1006,213,6,213,"2016/8/12 13:42:58",NA,"2016/8/12 13:49:37",NA,NA,NA,330,NA,NA,1,18688880722,"œƒ√ØÃÏ"
601,1010,10,NA,1509,1030,152,7,152,"2016/8/12 17:25:35",NA,"2016/8/12 17:31:40",NA,NA,NA,330,NA,NA,1,18688880029,"‘¨º“»Ô"
684,1094,8,NA,1492,1013,511,9,511,"2016/8/12 18:05:23",NA,"2016/8/12 18:28:23",NA,NA,NA,330,NA,NA,1,18688880173,"ÀÔŒıø≠"
699,1146,2,NA,1480,1001,185,8,185,"2016/8/12 18:07:37",NA,"2016/8/12 18:19:39",NA,NA,NA,330,NA,NA,1,18688880275,"’‘»ÙÕÆ"
